"Z","X","Y"
-1.60230913991109,-1.49642556066725,0.150971882099127
-0.784233001526445,-1.66873055734009,0.0310257380965658
0.11490221042186,0.225129258312958,0.555889965311386
-1.32461525592953,-1.2045891334306,0.22752898889087
0.664444271475077,1.9456637960056,2.43494740801007
0.123264354653656,0.234141705713821,0.910967366755053
0.657568315509707,1.59584522806192,1.66639289564529
1.76537958718836,2.62989255052436,3.85203639195304
-1.17732747830451,-2.06352943961955,0.103556363912053
1.53309365781024,5.41513847193237,4.49206764453127
0.930869149044156,1.98048910335507,2.41544177750935
2.71435574814677,2.52478883535577,4.11275609723879
-2.20300089754164,-8.21190154546265,4.25046007693466e-09
0.535833920817822,1.52827976058063,0.901750507486564
1.96795589989051,6.610782476783,5.90483642499714
-0.0288441879674792,-0.097975446598576,0.0535163217874648
-2.50029228720814,-8.16556388515657,1.46477269277692e-08
2.84761870885268,10.3185086990367,8.88672641708431
2.32693830225617,4.76327318653547,4.67898831589307
-1.28850133158267,-4.88299644878309,5.01381604901578e-06
-0.815017486922443,-2.06402017014492,0.0227607707913206
1.66267117671669,5.05366642634601,4.20724778559419
1.14287626370788,4.74175201442257,3.46543325771707
0.179689492564648,0.583820143513245,0.437159063206384
-1.40910304617137,-2.53231777524472,0.0759525173456749
-1.12889825971797,-2.02498285368101,0.00606198801780561
-1.3760142037645,-4.19222213311814,2.36060359077728e-05
-2.06787307653576,-5.8462258508549,2.24332999142892e-06
0.618310930207372,1.26509924414231,1.49618402512623
-1.3126323139295,-5.59747138653287,6.42612612396702e-07
-2.8179015093483,-8.32798654278773,8.52715357713867e-09
-2.44167799735442,-4.59953806369659,0.000726083262298181
0.632252028677613,1.85696587691804,1.6835706947653
2.01186711899936,3.23187568608237,4.96153978189047
-1.07151675922796,-4.2618323520969,8.347151241816e-06
0.120692810509354,0.438750874461527,0.0354228401118962
2.30049944669008,2.13966908184171,3.10285995518542
-0.97735760640353,-1.38940788999797,0.102999652836345
-0.690439356956631,-0.997229455991081,0.227191838428692
2.17773092631251,4.01467640297615,4.51570346941393
-2.58685868885368,-3.42681129374684,0.00230853245313106
0.430601857602596,1.13349681035752,0.993490691412299
-1.9832617174834,-6.37974045670563,1.44064976732373e-07
-1.25363051751629,-1.91858654461839,0.145661692096202
0.568618704099208,0.838905571843031,1.26651216874319
-1.62511500902474,-2.83751115159303,0.00447319162170773
-0.373603778891265,-0.558845426881754,1.19526900723402
0.44052527518943,1.54157662668967,0.887393371357891
-2.28474778169766,-6.95381758480989,4.45792943558245e-07
-1.5938223246485,-5.25335997301323,9.6522872975333e-07
1.69715030863881,4.34916952918039,4.37848605703899
0.734215646982193,2.18423292496701,1.23293424432096
1.7438803310506,2.79883160300584,3.42001513863557
-1.91736086318269,-6.81149926149211,5.9573266878852e-08
-1.67913706088439,-1.27450126379339,0.198321617114817
-2.84671069309115,-2.82643960700171,0.0204854031083543
-0.861585955135524,-2.2884586941727,0.0041136621613528
-1.43411325663328,-3.82603448621835,2.8962488593574e-05
2.80469650682062,7.6702260898531,7.03249088772391
0.753116795327514,1.99705063293265,1.57158303206702
-1.17109795007855,-4.83404680824251,2.14390045883619e-06
-2.66160645615309,-7.19492027352342,1.28887742991495e-06
0.60062085930258,1.68307183830669,0.800566483938855
-0.589180602226406,-2.08282258941063,0.00140795519981571
1.51578269060701,5.51038183050246,4.19182255961494
-1.67781509645283,-5.89611972645085,8.08680151244855e-07
2.55354097299278,8.56129954261631,7.64296643420812
-2.6533688949421,-6.10285019974547,3.08210438872177e-06
-1.65437038382515,-5.65421525617474,1.75768022434217e-06
-2.04317044699565,-3.40044151120423,0.00941704389428211
2.36282483674586,10.3361731199153,8.64190709958027
-2.27196928253397,-2.65839232053629,0.029512680690093
-2.46515067340806,-8.29176470035836,4.25625322062788e-09
0.913864911999553,2.05692271886593,1.96362667734126
0.108487190678716,0.405113162365199,0.131431310607623
-2.14531663153321,-4.76665070421826,2.19289382798699e-05
2.73588132765144,4.58976277048635,5.50118174843819
2.2126912297681,3.77159597708858,4.16072288277491
1.17296690074727,3.78125062266055,3.0730223500488
-2.87055634427816,-4.91070159509472,2.83180540971736e-05
-0.374638323672116,-0.889604055191214,0.117650381730152
-0.342124759219587,-0.69805685898287,0.133837318950525
-2.38671483518556,-7.32680423003977,1.77214968158653e-07
0.352675525937229,1.12967206959755,0.620319038236954
1.14286224776879,0.959876830303887,2.44385718031066
-0.785780654288828,-2.09006741552667,0.0212340214529654
-2.30397599609569,-7.57903833578665,9.5136798825084e-08
-2.28372571058571,-6.27102357833143,3.9670443380235e-07
-2.41134059708565,-6.8008942334667,1.91812599870824e-07
1.10702055925503,4.74656045219764,3.70604066353788
2.45742786582559,2.15869964308049,4.07213891161992
0.348381926771253,0.673699205598388,1.19323041256186
1.76436067465693,6.31760598300097,5.09556075838029
-2.5612632650882,-3.52901683972137,0.00690316875387446
2.65323970187455,9.58884734217802,8.67398228560776
-2.08988852240145,-4.19810817905803,0.000147201306382712
2.44933550013229,4.87819161089476,5.85142046394793
2.30668129306287,3.79554072463576,4.95958218597123
2.4981209943071,10.1923174501667,8.83549202661134
1.61996136931702,5.78484696296735,4.86915997011689
2.96782151050866,4.45189597536083,5.2786397969294
