"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
-4.6822412082446,-4.6822412082446,-4.6822412082446,-4.6822412082446,-4.6822412082446,-4.6822412082446,-4.6822412082446,-4.6822412082446,-4.6822412082446,-4.6822412082446
-4.67985113193895,-4.67985113193895,-4.67985113193895,-4.67985113193895,-4.67985113193895,-4.67985113193895,-4.67985113193895,-4.67985113193895,-4.67985113193895,-4.67985113193895
-4.6774610556333,-4.6774610556333,-4.6774610556333,-4.6774610556333,-4.6774610556333,-4.6774610556333,-4.6774610556333,-4.6774610556333,-4.6774610556333,-4.6774610556333
-4.67507097932766,-4.67507097932766,-4.67507097932766,-4.67507097932766,-4.67507097932766,-4.67507097932766,-4.67507097932766,-4.67507097932766,-4.67507097932766,-4.67507097932766
-4.67268090302201,-4.67268090302201,-4.67268090302201,-4.67268090302201,-4.67268090302201,-4.67268090302201,-4.67268090302201,-4.67268090302201,-4.67268090302201,-4.67268090302201
-4.67029082671636,-4.67029082671636,-4.67029082671636,-4.67029082671636,-4.67029082671636,-4.67029082671636,-4.67029082671636,-4.67029082671636,-4.67029082671636,-4.67029082671636
-4.66790075041071,-4.66790075041071,-4.66790075041071,-4.66790075041071,-4.66790075041071,-4.66790075041071,-4.66790075041071,-4.66790075041071,-4.66790075041071,-4.66790075041071
-4.66551067410507,-4.66551067410507,-4.66551067410507,-4.66551067410507,-4.66551067410507,-4.66551067410507,-4.66551067410507,-4.66551067410507,-4.66551067410507,-4.66551067410507
-4.66312059779942,-4.66312059779942,-4.66312059779942,-4.66312059779942,-4.66312059779942,-4.66312059779942,-4.66312059779942,-4.66312059779942,-4.66312059779942,-4.66312059779942
-4.66073052149377,-4.66073052149377,-4.66073052149377,-4.66073052149377,-4.66073052149377,-4.66073052149377,-4.66073052149377,-4.66073052149377,-4.66073052149377,-4.66073052149377
-4.65834044518812,-4.65834044518812,-4.65834044518812,-4.65834044518812,-4.65834044518812,-4.65834044518812,-4.65834044518812,-4.65834044518812,-4.65834044518812,-4.65834044518812
-4.65595036888247,-4.65595036888247,-4.65595036888247,-4.65595036888247,-4.65595036888247,-4.65595036888247,-4.65595036888247,-4.65595036888247,-4.65595036888247,-4.65595036888247
