"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
-1.11880935014249,-1.11880935014249,-1.11880935014249,-1.11880935014249,-1.11880935014249,-1.11880935014249,-1.11880935014249,-1.11880935014249,-1.11880935014249,-1.11880935014249
-1.11763277350582,-1.11763277350582,-1.11763277350582,-1.11763277350582,-1.11763277350582,-1.11763277350582,-1.11763277350582,-1.11763277350582,-1.11763277350582,-1.11763277350582
-1.11645619700478,-1.11645619700478,-1.11645619700478,-1.11645619700478,-1.11645619700478,-1.11645619700478,-1.11645619700478,-1.11645619700478,-1.11645619700478,-1.11645619700478
-1.115279620775,-1.115279620775,-1.115279620775,-1.115279620775,-1.115279620775,-1.115279620775,-1.115279620775,-1.115279620775,-1.115279620775,-1.115279620775
-1.11410304495211,-1.11410304495211,-1.11410304495211,-1.11410304495211,-1.11410304495211,-1.11410304495211,-1.11410304495211,-1.11410304495211,-1.11410304495211,-1.11410304495211
-1.11292646967174,-1.11292646967174,-1.11292646967174,-1.11292646967174,-1.11292646967174,-1.11292646967174,-1.11292646967174,-1.11292646967174,-1.11292646967174,-1.11292646967174
-1.11174989506953,-1.11174989506953,-1.11174989506953,-1.11174989506953,-1.11174989506953,-1.11174989506953,-1.11174989506953,-1.11174989506953,-1.11174989506953,-1.11174989506953
-1.1105733212811,-1.1105733212811,-1.1105733212811,-1.1105733212811,-1.1105733212811,-1.1105733212811,-1.1105733212811,-1.1105733212811,-1.1105733212811,-1.1105733212811
-1.10939674844208,-1.10939674844208,-1.10939674844208,-1.10939674844208,-1.10939674844208,-1.10939674844208,-1.10939674844208,-1.10939674844208,-1.10939674844208,-1.10939674844208
-1.1082201766881,-1.1082201766881,-1.1082201766881,-1.1082201766881,-1.1082201766881,-1.1082201766881,-1.1082201766881,-1.1082201766881,-1.1082201766881,-1.1082201766881
-1.10704360615479,-1.10704360615479,-1.10704360615479,-1.10704360615479,-1.10704360615479,-1.10704360615479,-1.10704360615479,-1.10704360615479,-1.10704360615479,-1.10704360615479
-1.10586703697779,-1.10586703697779,-1.10586703697779,-1.10586703697779,-1.10586703697779,-1.10586703697779,-1.10586703697779,-1.10586703697779,-1.10586703697779,-1.10586703697779
-1.10469046929273,-1.10469046929273,-1.10469046929273,-1.10469046929273,-1.10469046929273,-1.10469046929273,-1.10469046929273,-1.10469046929273,-1.10469046929273,-1.10469046929273
-1.10351390323523,-1.10351390323523,-1.10351390323523,-1.10351390323523,-1.10351390323523,-1.10351390323523,-1.10351390323523,-1.10351390323523,-1.10351390323523,-1.10351390323523
-1.10233733894092,-1.10233733894092,-1.10233733894092,-1.10233733894092,-1.10233733894092,-1.10233733894092,-1.10233733894092,-1.10233733894092,-1.10233733894092,-1.10233733894092
-1.10116077654544,-1.10116077654544,-1.10116077654544,-1.10116077654544,-1.10116077654544,-1.10116077654544,-1.10116077654544,-1.10116077654544,-1.10116077654544,-1.10116077654544
-1.09998421618441,-1.09998421618441,-1.09998421618441,-1.09998421618441,-1.09998421618441,-1.09998421618441,-1.09998421618441,-1.09998421618441,-1.09998421618441,-1.09998421618441
-1.09880765799348,-1.09880765799348,-1.09880765799348,-1.09880765799348,-1.09880765799348,-1.09880765799348,-1.09880765799348,-1.09880765799348,-1.09880765799348,-1.09880765799348
-1.09763110210825,-1.09763110210825,-1.09763110210825,-1.09763110210825,-1.09763110210825,-1.09763110210825,-1.09763110210825,-1.09763110210825,-1.09763110210825,-1.09763110210825
-1.09645454866438,-1.09645454866438,-1.09645454866438,-1.09645454866438,-1.09645454866438,-1.09645454866438,-1.09645454866438,-1.09645454866438,-1.09645454866438,-1.09645454866438
