"H","Z","X","Y","Y_unconfounded"
0.95873581826146,1.30325423344038,0.974675553431998,-3.44483834044022,-0.568630885655844
0.314675133165789,2.13547087227926,2.73895735459852,2.6953716067251,3.63939700622247
0.673261139190762,0.141634649131447,2.51526565482624,1.24610398500073,3.26588740257302
-0.962920647404249,0.642978717572987,1.07866593508591,2.80611723127351,-0.0826447109392399
0.631352939486308,2.61486854287796,3.34532478459332,0.480544936429811,2.37460375488874
0.834921321326599,0.761533210985363,0.256705963248042,-0.874095567790854,1.63066839618894
0.389587040725179,2.69711003266275,3.89420704942823,2.77976752081291,3.94852864298844
-1.26832281611688,1.58451588288881,0.21056328552079,3.2194076823507,-0.585560765999954
0.895306287162532,0.165079405065626,1.61660011506661,-0.9257328309665,1.7601860305211
0.543315124637116,2.81403943919577,1.96539209784845,0.442398783291351,2.0723441572027
-0.88269328059304,0.417042735032737,-0.151359268631695,1.82131054449608,-0.826769297283038
1.44781564342605,2.81136800930835,5.09676536996928,-0.926152303689062,3.41729462658909
-1.31420448378527,1.20073426840827,1.07921154924254,5.35813101886471,1.41551756750889
0.76548727775005,1.62814888497815,1.37571953518815,-1.3688447380043,0.927617095245847
-0.634872388309901,0.0503118890337646,-0.0310738319060631,0.117569031746225,-1.78704813318348
-0.203464084028428,0.417557052802294,0.711999479180968,2.75087702035599,2.14048476827071
0.376038178693944,1.47588626481593,2.22970492172859,2.0409237664035,3.16903830248533
0.993429915044156,2.62342666299082,3.0676669513214,0.636730426555447,3.61702017168791
-0.431523220246149,1.98151133791544,0.275014584371587,1.0236140505217,-0.270955610216742
-0.0876450226181259,1.08329689688981,0.578272283169703,0.818712226339451,0.555777158485074
1.84165344777104,2.50969668128528,4.62525938496263,-1.70067996370313,3.82428037961
1.31816603760504,0.0175696020014584,1.59733500455443,-1.56576751546872,2.38873059734638
-0.146801386979818,2.99340980965644,2.73903084053523,2.34012671828192,1.89972255734247
0.694188965290202,2.79329297365621,4.2995520641874,2.06872334063183,4.15129023650244
0.921849758710259,1.02663684287108,0.687428310106407,-1.39710340104721,1.36844587508357
1.53381446989038,1.75085776811466,4.20051732947261,0.845134544641133,5.44657795431228
-0.0491534259195057,0.165113670285791,-1.54310443164888,-0.314365385096423,-0.46182566285494
-1.08604708333589,2.61403163499199,0.75292967466074,3.86814609148174,0.610004841474082
-0.424003054793291,0.640438203932717,0.170179282949824,2.01485751141244,0.742848347032572
-0.773518855986532,2.40106388996355,1.33535109411894,4.00073622316486,1.68017965520526
1.02794977272197,0.0836371325422078,1.63969694256773,-2.31289518862277,0.770954129543154
-1.76141632226921,1.16326643479988,-1.2156504295549,3.14798003618679,-2.13626893062085
-0.234520415592183,1.05939447297715,-0.905512427527654,-0.758484924650839,-1.46204617142739
0.561937229928004,0.692176460986957,1.17969706807729,-0.639139548672626,1.04667214111139
-1.4746007296613,2.6504322218243,1.55016826497542,4.77562343353392,0.351821244550004
-0.127253903730246,1.54456831910647,1.165419029992,2.40524269058399,2.02348097939325
