"H","Z","X","Y","Y_unconfounded"
0.95873581826146,1.30325423344038,0.974675553431998,1.75645042451211,1.18120893355523
0.314675133165789,2.13547087227926,2.73895735459852,3.53703536429658,3.42811000389613
0.673261139190762,0.141634649131447,2.51526565482624,3.49943301474828,3.25307155953708
-0.962920647404249,0.642978717572987,1.07866593508591,1.02074464752636,1.79221323536569
0.631352939486308,2.61486854287796,3.34532478459332,3.99919140442211,3.82225344943396
0.834921321326599,0.761533210985363,0.256705963248042,1.97842766468336,1.4774748718874
0.389587040725179,2.69711003266275,3.89420704942823,4.20293964314679,4.10532315978545
-1.26832281611688,1.58451588288881,0.21056328552079,0.264006814234036,1.02500050390417
0.895306287162532,0.165079405065626,1.61660011506661,2.83704030474305,2.3489151519895
0.543315124637116,2.81403943919577,1.96539209784845,2.99718139662845,2.73841794054094
-0.88269328059304,0.417042735032737,-0.151359268631695,0.374758318461229,0.904374286817054
1.44781564342605,2.81136800930835,5.09676536996928,4.92972575457669,4.67029001554514
-1.31420448378527,1.20073426840827,1.07921154924254,-0.191394422251178,1.56274287405423
0.76548727775005,1.62814888497815,1.37571953518815,2.5312785538162,2.05042623388289
-0.634872388309901,0.0503118890337646,-0.0310738319060631,0.355452173996151,0.736375606982092
-0.203464084028428,0.417557052802294,0.711999479180968,1.54841839907328,1.67049684949034
0.376038178693944,1.47588626481593,2.22970492172859,3.18898984584549,3.03344624406965
0.993429915044156,2.62342666299082,3.0676669513214,3.93419659485112,3.63611431545391
-0.431523220246149,1.98151133791544,0.275014584371587,0.84189786268328,1.10081179483097
-0.0876450226181259,1.08329689688981,0.578272283169703,1.27422287476008,1.32680988833096
1.84165344777104,2.50969668128528,4.62525938496263,4.81768021627018,4.45682869039303
1.31816603760504,0.0175696020014584,1.59733500455443,3.04414123025456,2.38252534477825
-0.146801386979818,2.99340980965644,2.73903084053523,3.37165784453873,3.42470549384943
0.694188965290202,2.79329297365621,4.2995520641874,4.45884042068969,4.30361328007335
0.921849758710259,1.02663684287108,0.687428310106407,2.06428469226415,1.511174837038
1.53381446989038,1.75085776811466,4.20051732947261,4.60770591125266,4.27847074555283
-0.0491534259195057,0.165113670285791,-1.54310443164888,0.669521925547532,0.699013981099235
-1.08604708333589,2.61403163499199,0.75292967466074,0.720958653225433,1.37258690322696
-0.424003054793291,0.640438203932717,0.170179282949824,1.0282036931205,1.28260552599648
-0.773518855986532,2.40106388996355,1.33535109411894,1.3132427281124,1.98121619268066
1.02794977272197,0.0836371325422078,1.63969694256773,2.96051555373748,2.44314135712045
-1.76141632226921,1.16326643479988,-1.2156504295549,-0.627233665396679,0.42961612796485
-0.234520415592183,1.05939447297715,-0.905512427527654,0.485776030853681,0.626488280208991
0.561937229928004,0.692176460986957,1.17969706807729,2.14615027436622,1.71998350010714
-1.4746007296613,2.6504322218243,1.55016826497542,1.40586472460803,2.40226047508911
