"H","Z","X","Y","Y_unconfounded"
0.95873581826146,0,-0.328578680008386,-6.49613474616039,-3.61992729137601
0.314675133165789,1,1.60348648231926,5.17818000465065,6.12220540414802
0.673261139190762,0,2.37363100569479,2.25795938227963,4.27774279985191
-0.962920647404249,0,0.43568721751292,4.42280611463096,1.53404417241821
0.631352939486308,1,1.73045624171537,2.15371637823298,4.04777519669191
0.834921321326599,0,-0.504827247737321,-4.20121275568701,-1.69644879170721
0.389587040725179,1,2.19709701676548,2.81942173581719,3.98818285799273
-1.26832281611688,1,-0.373952597368019,0.665020260386987,-3.13994818796367
0.895306287162532,0,1.45152071000099,2.82567865969796,5.51159752118556
0.543315124637116,1,0.151352658652683,-0.545036756075218,1.08490861783613
-0.88269328059304,0,-0.568402003664432,-1.42312158746985,-4.07120142924897
1.44781564342605,1,3.28539736066093,-2.38259885367194,1.96084807660622
-1.31420448378527,0,-0.121522719165728,3.49204518846266,-0.450568262893162
0.76548727775005,1,0.747570650210004,1.45264819466109,3.74911002791124
-0.634872388309901,0,-0.0813857209398277,-0.379455320533182,-2.28407248546288
-0.203464084028428,0,0.294442426378673,3.91009456073948,3.2997023086542
0.376038178693944,0,0.75381865691266,4.03302381389048,5.16113834997231
0.993429915044156,1,1.44424028833058,2.94104059461851,5.92133033975097
-0.431523220246149,1,-0.706496753543849,-3.28108660695676,-4.57565626769521
-0.0876450226181259,0,-0.505024613720103,-2.83101136975657,-3.09394643761095
1.84165344777104,1,3.11556270367735,-3.09252747257417,2.43243287073896
1.31816603760504,0,1.57976540255297,2.08901808897148,6.04351620178659
-0.146801386979818,1,0.745621030878788,3.79058590223007,3.35018174129062
0.694188965290202,1,2.50625909053119,1.0439696130727,3.12653650894331
0.921849758710259,0,-0.339208532764678,-4.22437111690115,-1.45882184077037
1.53381446989038,1,3.44965956135795,0.858582127416285,5.46002553708743
-0.0491534259195057,0,-1.70821810193467,-3.82992538065555,-3.97738565841407
-1.08604708333589,1,-0.861101960331248,-1.49086295097753,-4.74900420098518
-0.424003054793291,0,-0.470258920982893,-1.04082834291543,-2.3128375072953
-0.773518855986532,1,-0.0657127958446161,2.23873056701316,-0.0818260009464316
1.02794977272197,0,1.55605981002552,1.3272170832361,4.41106640140202
-1.76141632226921,0,-2.37891686435478,0.847629284565763,-4.43661968224188
-0.234520415592183,0,-1.9649069005048,-4.36182628939392,-5.06538753617047
0.561937229928004,0,0.487520607090332,1.15967536587924,2.84548705566325
-1.4746007296613,1,-0.100263956848888,2.57543842456954,-1.84836376441437
-0.127253903730246,1,0.620850710885525,4.88867157386657,4.50690986267583
0.363535412331407,0,0.193431116393283,0.671779235165941,1.76238547216016
-1.08402092996447,0,-1.15551484527623,-2.56799041716689,-5.82005320706029
-0.608352127535441,1,1.38037951078928,7.67746229172595,5.85240590911963
0.41881013384874,1,1.51921437469947,2.83210046284564,4.08853086439187
-0.851248069747442,0,-2.58693122680731,-1.70197129064465,-4.25571549988697
-0.461357191772527,0,0.285160490670077,2.79961834162179,1.41554676630421
0.28090230773713,1,1.6794711069358,4.22462284959085,5.06732977280224
-0.214227396561276,0,-0.23534791951704,0.129643054585422,-0.513039135098406
-0.633174109142368,0,-2.13585016150439,-1.51014145498522,-3.40966378241233
0.524338610987325,1,2.10011327524549,2.06847335954687,3.64148919250885
0.43690955178108,1,2.77273601547734,2.56684693619797,3.87757559154121
0.451089886907542,0,-0.0776881320719103,-2.12915015109259,-0.775880490369965
-0.767481446144317,0,-0.897070771972802,-3.58377619043995,-5.8862205288729
-0.448900543539133,0,-1.79199727255473,-3.06222462400929,-4.40892625462668
-0.404714810290994,1,0.845125378080994,5.67918879384798,4.465044362975
-0.433245594090815,0,0.281068554230033,3.06067855874022,1.76094177646777
-0.71669970528027,0,-1.5735249304931,-2.90749607454962,-5.05759519039043
1.70107089390223,1,3.0088553385523,-3.08073623148318,2.02247645022353
-1.27358353036469,0,-0.913994859089402,-0.898869480199019,-4.71962007129309
-0.210474743851504,1,-0.525399523449115,-3.09783031696552,-3.72925454852003
-0.871677956272929,1,0.784014330774357,6.3924554195806,3.77742155076181
-0.6604061777926,0,-0.509362171990386,-1.36749288340536,-3.34871141678316
-0.840646273457742,0,-1.32591410429551,-2.05363246905093,-4.57557128942416
-0.346314288054928,0,-0.0721268779633237,-0.560062235918012,-1.59900510008279
0.542534649603752,0,1.83149215237948,3.29990180743337,4.92750575624462
0.717557171820312,0,-0.144384743527686,-3.75302470462911,-1.60035318916818
-0.229589564416155,1,0.359732743216382,2.53934396807538,1.85057527482692
0.806926785341407,1,1.91371742417989,0.393870053502796,2.81465040952702
2.9885418699808,1,4.29552283883359,-0.411230194984236,8.55439541495818
0.458049288888733,0,1.14128036791383,2.97350973020004,4.34765759686623
-0.287382248682002,1,-0.47549354043821,-0.189533793383034,-1.05168053942904
-0.238396488374972,1,1.05391376734833,5.97927185389278,5.26408238876787
0.80928047646094,1,2.81227971870498,-0.498941085286835,1.92890034409599
-0.584325670105523,0,-0.368997876042875,0.607825261789215,-1.14515174852735
-2.31869639559727,0,-2.05890167817241,3.23292651534555,-3.72316267144625
0.863434776229002,1,3.02130943580222,1.21493419144781,3.80523852013482
0.393499322603341,0,0.51226760138076,2.45642179425256,3.63691976206258
1.19137996053675,1,1.85053057467726,0.565349571514584,4.13948945312484
0.885723985397738,0,2.29149923596857,2.26295644647585,4.92012840266907
1.17086264335884,1,3.71361621826638,0.927691342242867,4.44027927231939
0.425267084555053,1,2.65653832676198,2.11004652664219,3.38584778030735
0.768117700627215,0,1.10044302321262,3.10179441084424,5.40614751272589
0.473499998287976,0,-0.332270065496152,-3.23737880351455,-1.81687880865062
-0.938141011553385,0,-0.576961333470868,-1.39683057872816,-4.21125361338831
-1.82566174516441,1,-0.100760257653505,4.38008559838834,-1.09689963710488
0.857952956286143,0,1.34320264263867,2.63021273099156,5.20407159984999
-0.14318274900211,0,-0.294990960998609,-2.37749595636696,-2.80704420337329
-0.279327095374182,1,-0.670308164075657,-3.4666921057022,-4.30467339182475
-0.21935166172501,1,2.59009113823468,4.71334577620062,4.05529079102559
0.683057070617328,1,2.94392251921304,1.43378291234438,3.48295412419637
-1.03196995777066,1,-0.590352511095654,0.102759048600071,-2.99315082471191
1.1308766744572,0,2.44857241462167,-0.897386057638991,2.4952439657326
-0.813494504862077,0,-0.0664932768208111,2.03765548226664,-0.402828032319586
1.47528354582057,1,2.13428133036203,0.322197850889014,4.74804848835073
-0.896998578219954,0,-1.86183195561967,-0.729666343389336,-3.4206620780492
0.107131785737575,1,0.635859901941353,4.12738335933431,4.44877871654704
-1.24258748599432,1,2.42317870229369,5.74636419912821,2.01860174114524
0.633356774165314,1,2.36192717746241,2.4717183144484,4.37178863694435
-0.289165697702598,1,1.83317812164803,4.25437247177164,3.38687537866385
0.610594684786064,0,0.997585682096293,2.29329065329963,4.12507470765782
0.461329295518823,1,2.00936951104085,3.88226250498278,5.26625039153925
-0.0720079512220713,0,-1.12292984252291,-5.32880492932302,-5.54482878298924
0.0242109305331346,0,-0.402891490378352,-4.32875539794862,-4.25612260634921
0.992593045355139,0,1.07296909566393,3.67633458665835,6.65411372272377
-0.39657551245731,0,-0.597122617176313,-3.74248083614795,-4.93220737351988
1.33145788074261,1,0.785406156012723,1.10275828268587,5.0971319249137
1.05259826839486,1,1.81285999998567,1.54304027320354,4.7008350783881
-0.408728926866216,1,0.95773809527675,4.97483271120801,3.74864593060936
-0.469194108045121,1,0.10243617666614,1.12168823774151,-0.285894086393851
0.62965005374751,0,0.503343067873123,2.03581312966645,3.92476329090898
0.143863179125376,0,0.182736372745044,1.06634594202897,1.4979354794051
-1.99625720877126,0,-1.63482850461261,-1.74919475568919,-7.73796638200298
0.444757976612197,1,-0.088967727644393,-1.31545213770592,0.0188217921306683
1.05730893147561,0,-0.949022808579496,-7.40160841026065,-4.22968161583382
-0.291128479210727,1,-0.920602883985171,-2.59027046436792,-3.4636559020001
-1.40580077233297,0,0.122195463758344,5.07210386431665,0.854701547317734
0.332346630388497,1,0.102740348822152,0.72465767974204,1.72169757090753
0.317002331474875,0,0.628704419736259,2.37509144922147,3.3260984436461
1.72165843875147,0,2.86753448297598,-1.92035237656733,3.24462293968707
0.414360337896838,0,1.02312732097716,3.93882241291357,5.18190342660409
-0.411405004937077,0,-1.21994905445528,-5.89947432904684,-7.13368934385807
0.570771802632955,0,0.0597814055507875,-2.18239025008203,-0.470074842183166
1.32963773076024,0,1.99817014497993,0.779799101562691,4.7687122938434
-1.03751518292476,0,-0.333316240346206,1.12084963673754,-1.99169591203674
-1.67352689593245,0,-1.79481354028127,1.19893784202457,-3.82164284577278
-1.01887794219602,1,1.53014249158674,8.19244278488097,5.1358089582929
-0.157659239967675,1,2.66121292678761,3.33574152578034,2.86276380587732
-0.641710327787313,1,0.709395581817907,4.99910895346362,3.07397797010168
0.0124307087465154,0,-1.73179168940536,-5.05581924390442,-5.01852711766487
-0.13794485706592,1,2.51877339485456,2.48028241704088,2.06644784584312
-2.25440888647513,0,-3.09532794225524,4.12742303176936,-2.63580362765603
0.641282927330184,1,3.39478504877515,0.666300609795444,2.59014939178599
-1.27983365686905,0,0.47394459244029,6.89477775108264,3.05527678047548
0.656829105877621,0,0.435016715107598,1.58666372928352,3.55715104691638
-2.48326491155088,0,-1.61005327073328,4.28329240332669,-3.16650233132595
0.205235075742714,1,1.39504289559224,4.7873383809478,5.40304360817594
-0.298453941567009,1,1.51079784745998,6.25228258271574,5.35692075801472
0.0275080218931182,1,1.36693890199752,2.37857972285403,2.46110378853338
-1.03446345436436,1,-0.681591725251381,-1.69112064263181,-4.7945110057249
-0.155814441538102,0,-1.75428002739214,-4.24301237588993,-4.71045570050423
1.15945190377708,1,3.91181244384401,2.64104564284459,6.11940135417583
0.262765120948828,1,1.48524601946529,4.19054444254988,4.97883980539636
-1.5962449141184,0,-4.0293267030066,-1.18823304769926,-5.97696779005447
0.377116826911164,1,0.48960470791958,1.62303243396066,2.75438291469415
-0.761945442318392,0,-0.602451225728411,-1.34609492696297,-3.63193125391815
0.575678757930145,0,0.726972136508905,0.89487904353585,2.62191531732629
-0.203527099432427,0,0.189540379352426,1.42582345310062,0.815242154803336
0.138582666376712,1,-0.85174997608649,-4.96416395124304,-4.54841595211291
-1.18706921572448,0,0.282807276784429,6.20133530191432,2.64012765474088
-1.05856969603564,0,0.0761656365291978,3.60243241937547,0.42672333126854
-1.00916777255561,0,-1.02023829901001,-0.74887245146047,-3.77637576912731
1.18742547746868,0,1.07981422517969,0.0705504907406269,3.63282692314667
0.566605573274971,0,0.140924445962007,-1.07324205164062,0.626574668184293
0.046362616046711,0,-1.02851588552099,-5.97011744494629,-5.83102959680615
-1.46827321949835,0,-1.59937250885808,-2.49677699381319,-6.90159665230823
1.03417418149008,1,1.81568923993851,1.28938706554237,4.3919096100126
0.680999990321408,1,2.8948482064546,-0.27864417559493,1.76435579536929
-0.175679044745613,1,0.789462224304482,4.67789091861338,4.15085378437654
0.820300674482196,1,2.53231818719973,0.63987572342665,3.10077774687324
-0.404670420517859,1,-0.0688987988402775,0.713401257486755,-0.50061000406682
0.687259539097827,0,0.180781926219166,-1.53600642601095,0.525772191282533
-0.0417372980944505,1,1.48788911023513,7.28467585535473,7.15946396107138
0.325140418801756,0,1.81960656341982,2.65131662367681,3.62673788008208
-0.401613749491908,0,-1.21656161418096,-4.63927949965829,-5.84412074813401
-0.786647776231422,1,0.410876410147587,5.37065028080793,3.01070695211367
-0.694432118508608,0,-2.04719712210539,-2.07460943216413,-4.15790578768995
0.713470477162273,1,1.58585720887453,1.24012324052121,3.38053467200802
-0.588043200070859,1,1.04150031991317,6.41457787426414,4.65044827405156
0.122810835374192,0,0.745368386126817,4.71146644339404,5.07989894951662
0.181389436645263,1,1.96283934094688,4.07340516940126,4.61757347933705
-0.279756779219964,0,0.501994842829521,5.85727614620413,5.01800580854424
1.37544748166355,1,2.96138843910633,-1.15330634649397,2.97303609849669
-0.716414876933601,0,1.04979424010324,6.49473232023772,4.34548768943691
-0.161661330376135,0,-1.27449815704027,-5.33857189638914,-5.82355588751755
1.26103252260066,1,4.84532605943651,9.30459435005238,13.0876919178544
-0.0649250694966726,0,-1.15362086470427,-5.57498421889378,-5.7697594273838
-0.684507781420916,0,-0.0993643093822263,0.243562419324965,-1.80996092493778
0.711539271224317,1,0.560006174484573,1.30707529306886,3.44169310674182
0.0128940946434512,0,1.51534146737311,6.84260224659019,6.88128453052054
0.125976959511842,1,2.79835461891989,2.3845939390254,2.76252481756092
0.516036984476127,0,-0.0642247949954308,-3.01246929906698,-1.4643583456386
-0.134358526071635,1,0.612706541558988,4.63608933148101,4.23301375326611
0.559888182168694,0,2.17462165812427,2.6371355897622,4.31680013626828
0.955356894372272,1,2.09535792418184,0.609587795383678,3.47565847850049
-0.678752938835785,1,0.88060389168724,6.53129208286909,4.49503326636174
-0.117431840029234,1,1.66723815956304,6.12109487425217,5.76879935416447
0.0173620155577896,1,0.702407531587461,4.98756307734076,5.03964912401412
-0.807833653357405,1,-0.603307731953834,-1.54979788455863,-3.97329884463084
0.634561958563695,0,-0.0601205356058567,-2.14926269127858,-0.245576815587495
0.677291765690434,1,0.896238771563353,2.32554536524896,4.35742066232027
-1.3228087973389,1,0.203191266736203,6.03627336330797,2.06784697129127
0.498758667651276,1,0.663017930678224,3.04931094694377,4.5455869498976
-0.282306273836437,1,0.833141496893384,5.26318399910065,4.41626517759134
0.33595422841768,0,-0.13305771919662,-2.29579249970719,-1.28792981445415
0.202623238803457,0,0.841376728424211,3.47624285786198,4.08411257427236
-0.148308162761189,1,1.1466981229896,5.66965490659883,5.22473041831527
-0.533548842091754,0,0.514389411528949,5.71202604766876,4.1113795213935
-0.569393376764842,1,-1.98235894781435,-2.44335652539985,-4.15153665569438
-0.783186528724507,1,2.67881338765626,4.15096079006274,1.80140120388922
-0.937710315466055,1,0.744498840703049,6.60800844063894,3.79487749424078
-0.993742801362608,0,-1.89954240574055,-1.55914759578111,-4.54037599986893
-0.708208953786384,0,-1.7332121721527,-3.19603227265962,-5.32065913401877
-0.705005232805625,0,-0.957865559784706,-2.35809667789954,-4.47311237631642
0.121386633429441,1,1.57162838119069,4.42822570349872,4.79238560378704
-0.953076769303048,0,-0.888855200208276,-2.76303644247406,-5.6222667503832
0.690422285926435,1,0.694286754045919,3.21442264178855,5.28568949956786
-0.118932224518221,0,-0.776019133201007,-2.96017042879739,-3.31696710235206
0.164306965852123,1,2.47485799712118,1.90903233170316,2.40195322925953
-0.929931792483072,1,2.42680930459991,5.37502033126813,2.58522495381892
1.01490039068393,1,2.59484421872215,0.232827886578007,3.27752905862979
1.42922195820509,1,2.33556757849684,-0.953629292403727,3.33403658221153
-0.595166369471187,1,0.479094002775242,3.72638744289574,1.94088833448218
-0.713901578903435,0,0.892166620738944,7.05828778922037,4.91658305251007
-0.361834476475247,0,-0.865416993186641,-1.98053261097161,-3.06603604039735
